File,Line,Snippet,HasHandler
frontend/src/app/error.tsx,40,<Button,False
frontend/src/app/error.tsx,43,onClick={reset},True
frontend/src/app/global-error.tsx,43,"<Button onClick={reset} variant=""contained"" sx={{ px: 4, py: 1.5, borderRadius: 2 }}>",True
frontend/src/app/not-found.tsx,34,<Button,False
frontend/src/app/not-found.tsx,37,onClick={() => push('/')},True
frontend/src/components/Common/ColorPickerDialog/index.tsx,60,onClick={() => handleColorSelect(color)},True
frontend/src/components/Common/ColorPickerDialog/index.tsx,74,onClick={() => setShowCustomPicker(!showCustomPicker)},True
frontend/src/components/Common/ColorPickerDialog/index.tsx,121,<Button onClick={onClose}>Hủy</Button>,True
frontend/src/components/Common/ColorPickerDialog/index.tsx,122,<Button,False
frontend/src/components/Common/ColorPickerDialog/index.tsx,124,onClick={handleConfirm},True
frontend/src/components/Common/Controls/BasicDropzone/index.tsx,131,<Button,False
frontend/src/components/Common/Controls/BasicDropzone/index.tsx,205,<Button,False
frontend/src/components/Common/Controls/FileUploadCustom/index.tsx,78,onClick={handleInputClick},True
frontend/src/components/Common/Controls/FileUploadCustom/index.tsx,86,<Button,False
frontend/src/components/Common/Controls/FileUploadCustom/index.tsx,117,<Button,False
frontend/src/components/Common/Controls/FileUploadCustom/index.tsx,121,onClick={(e) => {,True
frontend/src/components/Common/Controls/FormPopup/index.tsx,83,<IconButton,False
frontend/src/components/Common/Controls/FormPopup/index.tsx,84,onClick={() => setOpenPopup(false)},True
frontend/src/components/Common/Controls/InputBaseSearchCompanyCustom/index.tsx,121,<IconButton,False
frontend/src/components/Common/Controls/InputBaseSearchCompanyCustom/index.tsx,125,onClick={() => {,True
frontend/src/components/Common/Controls/InputBaseSearchCompanyCustom/index.tsx,148,"<Button variant=""contained"" type=""submit"" color=""primary"">",False
frontend/src/components/Common/Controls/InputBaseSearchHomeCustom/index.tsx,267,<IconButton,False
frontend/src/components/Common/Controls/InputBaseSearchHomeCustom/index.tsx,269,onClick={() => {,True
frontend/src/components/Common/Controls/InputBaseSearchHomeCustom/index.tsx,283,<Button,False
frontend/src/components/Common/Controls/InputBaseSearchHomeCustom/index.tsx,352,onClick={() => handleClickItem(value)},True
frontend/src/components/Common/Controls/InputBaseSearchHomeCustom/index.tsx,383,onClick={() => handleClickItem(item.kw || item.title)},True
frontend/src/components/Common/Controls/InputBaseSearchHomeCustom/index.tsx,412,onClick={() => handleClickItem(career.name)},True
frontend/src/components/Common/Controls/InputBaseSearchHomeCustom/index.tsx,441,onClick={() => handleClickItem(value)},True
frontend/src/components/Common/Controls/PasswordTextFieldCustom/index.tsx,84,onClick={handleClickShowPassword},True
frontend/src/components/Common/Controls/RangePickerCustom/index.tsx,98,onClick={handleOpenPopover},True
frontend/src/components/Common/Controls/RangePickerCustom/index.tsx,210,<Button,False
frontend/src/components/Common/Controls/RangePickerCustom/index.tsx,212,onClick={handleClosePopover},True
frontend/src/components/Common/Controls/RangePickerCustom/index.tsx,227,<Button,False
frontend/src/components/Common/Controls/RangePickerCustom/index.tsx,230,onClick={handleApplyPopover},True
frontend/src/components/Common/Controls/RangePickerCustom/index.tsx,251,onClick={() => handlePresetSelect(30)},True
frontend/src/components/Common/Controls/RangePickerCustom/index.tsx,278,onClick={() => handlePresetSelect(90)},True
frontend/src/components/Common/Controls/RangePickerCustom/index.tsx,305,<Button,False
frontend/src/components/Common/Controls/RangePickerCustom/index.tsx,309,onClick={() => setAllowSubmit(!allowSubmit)},True
frontend/src/components/Common/DataTable/index.tsx,197,onClick={header.column.getToggleSortingHandler()},True
frontend/src/components/Common/DataTableCustom/index.tsx,75,onClick={createSortHandler(headCell.id)},True
frontend/src/components/Common/DropzoneDialogCustom/index.tsx,25,"<IconButton color=""error"" onClick={() => setOpen(false)}>",True
frontend/src/components/Common/EmptyCard/index.tsx,55,<Button,False
frontend/src/components/Common/EmptyCard/index.tsx,58,onClick={onClick},True
frontend/src/components/Common/ExportModal/ExportError.tsx,68,<Button,False
frontend/src/components/Common/ExportModal/ExportError.tsx,70,onClick={onClose},True
frontend/src/components/Common/ExportModal/ExportError.tsx,89,<Button,False
frontend/src/components/Common/ExportModal/ExportError.tsx,91,onClick={onRetry},True
frontend/src/components/Common/ExportModal/ExportModal.tsx,132,<IconButton,False
frontend/src/components/Common/ExportModal/ExportModal.tsx,133,onClick={onClose},True
frontend/src/components/Common/ExportModal/ExportModal.tsx,224,<Button,False
frontend/src/components/Common/ExportModal/ExportModal.tsx,226,onClick={onClose},True
frontend/src/components/Common/ExportModal/ExportModal.tsx,243,<Button,False
frontend/src/components/Common/ExportModal/ExportModal.tsx,245,onClick={handleStartGenerate},True
frontend/src/components/Common/ExportModal/ExportOptions.tsx,127,onClick={() => onFormatChange(fmt.id as ExportFormat)},True
frontend/src/components/Common/ExportModal/ExportOptions.tsx,174,onClick={() => onScopeChange('all')},True
frontend/src/components/Common/ExportModal/ExportOptions.tsx,204,onClick={() => onScopeChange('filtered')},True
frontend/src/components/Common/ExportModal/ExportOptions.tsx,234,onClick={() => totalRecords?.selected && totalRecords.selected > 0 && onScopeChange('selected')},True
frontend/src/components/Common/ExportModal/ExportOptions.tsx,276,<Button,False
frontend/src/components/Common/ExportModal/ExportOptions.tsx,279,onClick={onSelectAllColumns},True
frontend/src/components/Common/ExportModal/ExportOptions.tsx,284,<Button,False
frontend/src/components/Common/ExportModal/ExportOptions.tsx,288,onClick={onClearAllColumns},True
frontend/src/components/Common/ExportModal/ExportOptions.tsx,313,onClick={() => onToggleColumn(col.id)},True
frontend/src/components/Common/ExportModal/ExportSuccess.tsx,131,<Button,False
frontend/src/components/Common/ExportModal/ExportSuccess.tsx,133,onClick={onClose},True
frontend/src/components/Common/ExportModal/ExportSuccess.tsx,152,<Button,False
frontend/src/components/Common/ExportModal/ExportSuccess.tsx,154,onClick={onDownload},True
frontend/src/components/Common/FilterBar/index.tsx,214,"<Button variant=""contained"" startIcon={<SearchIcon />} onClick={onSearchSubmit}>",True
frontend/src/components/Common/FilterBar/index.tsx,222,<IconButton,False
frontend/src/components/Common/FilterBar/index.tsx,224,onClick={onReset},True
frontend/src/components/Common/FilterBar/index.tsx,242,<Button,False
frontend/src/components/Common/FilterBar/index.tsx,254,onClick={() => setAdvancedOpen((value) => !value)},True
frontend/src/components/Common/ImageCropDialog/index.tsx,178,"<Button onClick={onCancel} color=""inherit"">",True
frontend/src/components/Common/ImageCropDialog/index.tsx,181,<Button,False
frontend/src/components/Common/ImageCropDialog/index.tsx,182,onClick={handleConfirm},True
frontend/src/components/Common/MaintenanceModeScreen/index.tsx,97,<Button,False
frontend/src/components/Common/MaintenanceModeScreen/index.tsx,101,onClick={handleReload},True
frontend/src/components/Common/NoDataCard/index.tsx,103,<Button,False
frontend/src/components/Common/NoDataCard/index.tsx,105,onClick={onClick},True
frontend/src/components/Common/Pdf/index.tsx,72,"<IconButton aria-label={t('actions.zoomOut')} color=""warning"" onClick={props.onClick}>",True
frontend/src/components/Common/Pdf/index.tsx,83,onClick={() => props.onZoom(SpecialZoomLevel.ActualSize)},True
frontend/src/components/Common/Pdf/index.tsx,92,"<IconButton aria-label={t('actions.zoomIn')} color=""warning"" onClick={props.onClick}>",True
frontend/src/components/Common/Pdf/index.tsx,102,<Button,False
frontend/src/components/Common/Pdf/index.tsx,115,onClick={props.onClick},True
frontend/src/components/Common/ProfileUploadCard/index.tsx,154,onClick={() => handleActive(slug)},True
frontend/src/components/Common/ProfileUploadCard/index.tsx,183,onClick={() => handleActive(slug)},True
frontend/src/components/Common/ProfileUploadCard/index.tsx,253,<IconButton,False
frontend/src/components/Common/ProfileUploadCard/index.tsx,278,onClick={() => {,True
frontend/src/components/Common/ProfileUploadCard/index.tsx,326,"onClick={safeFileUrl ? () => downloadPdf(safeFileUrl, title) : undefined}",True
frontend/src/components/Common/ProfileUploadCard/index.tsx,330,<IconButton,False
frontend/src/components/Common/ProfileUploadCard/index.tsx,352,onClick={() => handleDelete(slug)},True
frontend/src/components/Common/SocialNetworkSharingPopup/SocialNetworkSharingPopup.tsx,122,<IconButton,False
frontend/src/components/Common/SocialNetworkSharingPopup/SocialNetworkSharingPopup.tsx,123,onClick={() => setOpenPopup(false)},True
frontend/src/components/ErrorBoundary/index.tsx,95,<Button,False
frontend/src/components/ErrorBoundary/index.tsx,98,onClick={() => {,True
frontend/src/components/ErrorBoundary/index.tsx,108,"<Button variant=""outlined"" onClick={this.handleReset}>",True
frontend/src/components/ErrorBoundary/index.tsx,111,"<Button variant=""contained"" onClick={this.handleReload}>",True
frontend/src/components/Features/AiElements/conversation.tsx,109,<Button,False
frontend/src/components/Features/AiElements/conversation.tsx,114,onClick={handleScrollToBottom},True
frontend/src/components/Features/AiElements/conversation.tsx,170,<Button,False
frontend/src/components/Features/AiElements/conversation.tsx,175,onClick={handleDownload},True
frontend/src/components/Features/AiElements/message.tsx,128,<Button,False
frontend/src/components/Features/AiElements/message.tsx,286,<Button,False
frontend/src/components/Features/AiElements/message.tsx,289,onClick={goToPrevious},True
frontend/src/components/Features/AiElements/message.tsx,306,<Button,False
frontend/src/components/Features/AiElements/message.tsx,309,onClick={goToNext},True
frontend/src/components/Features/AIToolsCard/index.tsx,178,"<Button variant=""contained"" onClick={handleGenerateTts} disabled={state.ttsLoading}>",True
frontend/src/components/Features/AIToolsCard/index.tsx,204,"<Button variant=""outlined"" component=""label"">",False
frontend/src/components/Features/AIToolsCard/index.tsx,222,"<Button variant=""contained"" onClick={handleTranscribe} disabled={state.transcribeLoading}>",True
frontend/src/components/Features/AppIntroductionCard/index.tsx,38,<Button,False
frontend/src/components/Features/AppIntroductionCard/index.tsx,42,onClick={() => push(jobsHref)},True
frontend/src/components/Features/AppIntroductionCard/index.tsx,47,<Button,False
frontend/src/components/Features/AppIntroductionCard/index.tsx,51,onClick={() => openExternalUrlSafely(`https://${HOST_NAME.EMPLOYER_PROJECT}`)},True
frontend/src/components/Features/ApplyForm/index.tsx,194,<Button,False
frontend/src/components/Features/ApplyForm/index.tsx,198,onClick={() => push(profileHref)},True
frontend/src/components/Features/ApplyForm/index.tsx,258,onClick={(e: React.MouseEvent) => {,True
frontend/src/components/Features/CareerCarousel/index.tsx,252,onClick={() => handleFilter(value.id)},True
frontend/src/components/Features/CareerHandbookSection/index.tsx,170,<Button,False
frontend/src/components/Features/ChatBot/index.tsx,237,<button,False
frontend/src/components/Features/ChatBot/index.tsx,240,onClick={() => dispatch({ type: 'toggle_open' })},True
frontend/src/components/Features/ChatBot/index.tsx,259,<button,False
frontend/src/components/Features/ChatBot/index.tsx,262,onClick={handleReset},True
frontend/src/components/Features/ChatBot/index.tsx,268,<button,False
frontend/src/components/Features/ChatBot/index.tsx,271,onClick={() => dispatch({ type: 'close' })},True
frontend/src/components/Features/ChatBot/index.tsx,291,<button,False
frontend/src/components/Features/ChatBot/index.tsx,295,onClick={() => handleSuggestionClick(item)},True
frontend/src/components/Features/ChatBot/index.tsx,324,"<button type=""submit"" disabled={!state.input.trim() || state.isSending} aria-label={t('chat:send')}>",False
frontend/src/components/Features/ChatBot/index.tsx,333,"<button type=""button"" className=""sq-chatbot__retry-btn"" onClick={handleRetry} disabled={state.isSend",True
frontend/src/components/Features/ChatCard/index.tsx,66,<IconButton,False
frontend/src/components/Features/ChatCard/index.tsx,67,onClick={handleRedirect},True
frontend/src/components/Features/Chats/SidebarHeader/index.tsx,46,onClick={handleRedirect},True
frontend/src/components/Features/Company/CompanyFollowButton.tsx,54,onClick={handleFollow},True
frontend/src/components/Features/Feedback/index.tsx,144,<Button,False
frontend/src/components/Features/Feedback/index.tsx,150,onClick={handleOpen},True
frontend/src/components/Features/Feedback/index.tsx,155,<Button,False
frontend/src/components/Features/Feedback/index.tsx,157,onClick={handleOpen},True
frontend/src/components/Features/Feedback/index.tsx,222,<IconButton,False
frontend/src/components/Features/Feedback/index.tsx,223,onClick={handleClose},True
frontend/src/components/Features/Feedback/index.tsx,328,<Button,False
frontend/src/components/Features/Feedback/index.tsx,332,onClick={() => evidenceInputRef.current?.click()},True
frontend/src/components/Features/Feedback/index.tsx,372,<IconButton,False
frontend/src/components/Features/Feedback/index.tsx,376,onClick={handleClearEvidenceImage},True
frontend/src/components/Features/Feedback/index.tsx,393,<Button,False
frontend/src/components/Features/Feedback/index.tsx,395,onClick={handleSubmit(handleSendFeedback)},True
frontend/src/components/Features/JobSeekerProfile/index.tsx,98,onClick={handleNavigate},True
frontend/src/components/Features/JobSeekerProfile/index.tsx,260,<IconButton,False
frontend/src/components/Features/JobSeekerProfile/index.tsx,262,onClick={(e) => {,True
frontend/src/components/Features/JobSeekerProfile/index.tsx,280,<IconButton,False
frontend/src/components/Features/MainJobRightBanner/index.tsx,79,<Button,False
frontend/src/components/Features/NotificationCard/index.tsx,70,"<IconButton size=""large"" aria-label={t('notification.openMenu')} color=""inherit"" onClick={openNotifi",True
frontend/src/components/Features/NotificationCard/index.tsx,149,<Button,False
frontend/src/components/Features/NotificationCard/index.tsx,152,onClick={() => void handleMakeAllRead()},True
frontend/src/components/Features/NotificationCard/NotificationCardFooter.tsx,32,<Button,False
frontend/src/components/Features/NotificationCard/NotificationCardFooter.tsx,35,onClick={onLoadMore},True
frontend/src/components/Features/NotificationCard/NotificationCardFooter.tsx,55,<Button,False
frontend/src/components/Features/NotificationCard/NotificationCardFooter.tsx,58,onClick={onViewAll},True
frontend/src/components/Features/NotificationCard/NotificationCardFooter.tsx,76,<Button,False
frontend/src/components/Features/NotificationCard/NotificationCardFooter.tsx,80,onClick={onClearAll},True
frontend/src/components/Features/NotificationCard/NotificationCardItem.tsx,100,onClick={() => onClickItem(value)},True
frontend/src/components/Features/NotificationCard/NotificationCardItem.tsx,154,onClick={() => onClickItem(value)},True
frontend/src/components/Features/NotificationCard/NotificationCardItem.tsx,225,<IconButton,False
frontend/src/components/Features/NotificationCard/NotificationCardItem.tsx,228,onClick={(e) => {,True
frontend/src/components/Features/TopCompanyCarousel/index.tsx,104,<IconButton,False
frontend/src/components/Features/TopCompanyCarousel/index.tsx,106,onClick={handleScrollLeft},True
frontend/src/components/Features/TopCompanyCarousel/index.tsx,138,onClick={() => setSelectedCategory(cat.id)},True
frontend/src/components/Features/TopCompanyCarousel/index.tsx,163,<IconButton,False
frontend/src/components/Features/TopCompanyCarousel/index.tsx,165,onClick={handleScrollRight},True
frontend/src/components/Features/VoiceAssistant/components/app/theme-toggle.tsx,24,"<button type=""button"" onClick={() => setTheme('dark')} className=""cursor-pointer p-1 pl-1.5"">",True
frontend/src/components/Features/VoiceAssistant/components/app/theme-toggle.tsx,33,<button,False
frontend/src/components/Features/VoiceAssistant/components/app/theme-toggle.tsx,35,onClick={() => setTheme('light')},True
frontend/src/components/Features/VoiceAssistant/components/app/theme-toggle.tsx,46,<button,False
frontend/src/components/Features/VoiceAssistant/components/app/theme-toggle.tsx,48,onClick={() => setTheme('system')},True
frontend/src/components/Features/VoiceAssistant/components/app/welcome-view.tsx,45,"<Button variant=""primary"" size=""lg"" onClick={onStartCall} className=""mt-6 w-64 font-mono"">",True
frontend/src/components/Features/VoiceAssistant/components/livekit/alert-toast.tsx,25,"<Alert onClick={() => sonnerToast.dismiss(id)} className=""bg-accent w-full md:w-[364px]"">",True
frontend/src/components/Features/VoiceAssistant/components/livekit/agent-control-bar/agent-control-bar.tsx,161,<Button,False
frontend/src/components/Features/VoiceAssistant/components/livekit/agent-control-bar/agent-control-bar.tsx,163,onClick={onDisconnect},True
frontend/src/components/Features/VoiceAssistant/components/livekit/agent-control-bar/chat-input.tsx,92,<Button,False
frontend/src/components/ui/button.tsx,42,<button,False
frontend/src/layouts/components/MuiShellLayout.tsx,129,<IconButton,False
frontend/src/layouts/components/MuiShellLayout.tsx,137,onClick={handleDrawerToggle},True
frontend/src/layouts/components/MuiShellLayout.tsx,169,onClick={handleOpenUserMenu},True
frontend/src/layouts/components/MuiShellNavList.tsx,37,<ListItemButton onClick={() => onToggleGroup(item.id)}>,True
frontend/src/layouts/components/MuiShellNavList.tsx,54,<ListItemButton onClick={() => onToggleGroup(item.id)}>,True
frontend/src/layouts/components/commons/AccountSwitchMenu/index.tsx,144,<Button,False
frontend/src/layouts/components/commons/AccountSwitchMenu/index.tsx,152,onClick={() => handleClickAuth(true)},True
frontend/src/layouts/components/commons/AccountSwitchMenu/index.tsx,176,<Button,False
frontend/src/layouts/components/commons/AccountSwitchMenu/index.tsx,196,onClick={() => handleClickAuth(false)},True
frontend/src/layouts/components/commons/AccountSwitchMenu/index.tsx,212,<Button,False
frontend/src/layouts/components/commons/AccountSwitchMenu/index.tsx,215,onClick={switchWorkspacePortal},True
frontend/src/layouts/components/commons/Footer/index.tsx,81,onClick={() => push('/')},True
frontend/src/layouts/components/commons/Footer/index.tsx,88,<Button,False
frontend/src/layouts/components/commons/Footer/index.tsx,90,onClick={() => push(item.route)},True
frontend/src/layouts/components/commons/Footer/index.tsx,110,<Button,False
frontend/src/layouts/components/commons/Footer/index.tsx,112,onClick={() => {,True
frontend/src/layouts/components/commons/Footer/index.tsx,136,<Button,False
frontend/src/layouts/components/commons/Footer/index.tsx,138,onClick={() => push(item.route)},True
frontend/src/layouts/components/commons/Header/HeaderAuthArea.tsx,92,<IconButton,False
frontend/src/layouts/components/commons/Header/HeaderAuthArea.tsx,93,onClick={onOpenUserMenu},True
frontend/src/layouts/components/commons/Header/HeaderAuthArea.tsx,150,<Button,False
frontend/src/layouts/components/commons/Header/HeaderAuthArea.tsx,153,onClick={onLogin},True
frontend/src/layouts/components/commons/Header/HeaderAuthArea.tsx,165,<Button,False
frontend/src/layouts/components/commons/Header/HeaderAuthArea.tsx,168,onClick={onSignUp},True
frontend/src/layouts/components/commons/Header/HeaderNavLinks.tsx,127,<Button,False
frontend/src/layouts/components/commons/Header/HeaderNavLinks.tsx,130,onClick={(e) => {,True
frontend/src/layouts/components/commons/Header/HeaderNavLinks.tsx,192,"onClick={(e) => handleClick(e, page)}",True
frontend/src/layouts/components/commons/Header/HeaderNavLinks.tsx,222,onClick={() => {,True
frontend/src/layouts/components/commons/Header/index.tsx,242,<IconButton,False
frontend/src/layouts/components/commons/Header/index.tsx,246,onClick={handleDrawerToggle},True
frontend/src/layouts/components/commons/LanguageSwitcher/index.tsx,74,<Button,False
frontend/src/layouts/components/commons/LanguageSwitcher/index.tsx,79,onClick={openLanguageMenu},True
frontend/src/layouts/components/commons/LanguageSwitcher/index.tsx,125,onClick={() => changeLanguage(lang.code)},True
frontend/src/layouts/components/commons/LeftDrawer/index.tsx,142,onClick={handleDrawerToggle},True
frontend/src/layouts/components/commons/LeftDrawer/index.tsx,170,"onClick={(e: React.MouseEvent<HTMLElement>) => handleItemClick(e, page)}",True
frontend/src/layouts/components/commons/LeftDrawer/index.tsx,209,onClick={() => handleDrawerToggle()},True
frontend/src/layouts/components/commons/LeftDrawer/index.tsx,232,<Box onClick={(e) => e.stopPropagation()}>,True
frontend/src/layouts/components/commons/LeftDrawer/index.tsx,252,onClick={(e) => e.stopPropagation()},True
frontend/src/layouts/components/commons/LeftDrawer/index.tsx,255,<Button,False
frontend/src/layouts/components/commons/LeftDrawer/index.tsx,268,"onClick={() => confirmModal(handleLogout, t('nav.logoutTitle'), t('nav.logoutConfirm'), 'logout')}",True
frontend/src/layouts/components/commons/LeftDrawer/index.tsx,274,<Button,False
frontend/src/layouts/components/commons/LeftDrawer/index.tsx,283,onClick={() => {,True
frontend/src/layouts/components/commons/LeftDrawer/index.tsx,290,<Button,False
frontend/src/layouts/components/commons/LeftDrawer/index.tsx,300,onClick={() => {,True
frontend/src/layouts/components/commons/SubHeader/index.tsx,103,onClick={() => setOpen(true)},True
frontend/src/layouts/components/commons/SubHeader/index.tsx,141,onClick={() => handleFilter(item.id)},True
frontend/src/layouts/components/commons/SubHeader/index.tsx,157,<IconButton,False
frontend/src/layouts/components/commons/SubHeader/index.tsx,159,onClick={handleScrollNext},True
frontend/src/layouts/components/commons/SubHeaderDialog/index.tsx,38,<IconButton,False
frontend/src/layouts/components/commons/SubHeaderDialog/index.tsx,41,onClick={() => setOpen(false)},True
frontend/src/layouts/components/commons/SubHeaderDialog/index.tsx,81,onClick={() => handleFilter(career.id)},True
frontend/src/layouts/components/commons/SubHeaderDialog/index.tsx,118,onClick={() => handleFilter(career.id)},True
frontend/src/layouts/components/commons/SubHeaderDialog/index.tsx,142,<IconButton,False
frontend/src/layouts/components/commons/SubHeaderDialog/index.tsx,145,onClick={() => setOpen(false)},True
frontend/src/layouts/components/commons/SubHeaderDialog/index.tsx,173,onClick={() => handleFilter(career.id)},True
frontend/src/layouts/components/commons/UserMenu/index.tsx,218,<Button,False
frontend/src/layouts/components/commons/UserMenu/index.tsx,224,onClick={() => {,True
frontend/src/layouts/components/commons/UserMenu/index.tsx,233,<Button,False
frontend/src/layouts/components/commons/UserMenu/index.tsx,239,onClick={() => {,True
frontend/src/layouts/components/commons/UserMenu/index.tsx,256,<Button,False
frontend/src/layouts/components/commons/UserMenu/index.tsx,262,onClick={handleOpenFeedback},True
frontend/src/layouts/components/commons/UserMenu/index.tsx,268,<Button,False
frontend/src/layouts/components/commons/UserMenu/index.tsx,274,onClick={handleOpenBugReport},True
frontend/src/layouts/components/commons/UserMenu/index.tsx,279,<Button,False
frontend/src/layouts/components/commons/UserMenu/index.tsx,285,onClick={() => {,True
frontend/src/layouts/components/commons/WorkspaceSwitchMenu/index.tsx,64,<Button,False
frontend/src/layouts/components/commons/WorkspaceSwitchMenu/index.tsx,66,onClick={(e) => setAnchorEl(e.currentTarget)},True
frontend/src/layouts/components/commons/WorkspaceSwitchMenu/index.tsx,95,onClick={() => handleSelectWorkspace(workspace)},True
frontend/src/layouts/components/employers/Header/index.tsx,44,onClick={handleOpenUserMenu},True
frontend/src/layouts/components/employers/Header/index.tsx,105,<IconButton,False
frontend/src/layouts/components/employers/Header/index.tsx,109,onClick={handleDrawerToggle},True
frontend/src/layouts/components/employers/Sidebar/AdminMenu.tsx,57,onClick={() => handleExpand('system')},True
frontend/src/layouts/components/employers/Sidebar/AdminMenu.tsx,82,onClick={() => handleExpand('hrm')},True
frontend/src/layouts/components/employers/Sidebar/AdminMenu.tsx,115,onClick={() => handleExpand('categories')},True
frontend/src/layouts/components/employers/Sidebar/AdminMenu.tsx,142,onClick={() => handleExpand('content')},True
frontend/src/layouts/components/employers/Sidebar/AdminMenu.tsx,173,onClick={() => handleExpand('profiles')},True
frontend/src/layouts/components/employers/Sidebar/AdminMenu.tsx,200,onClick={() => handleExpand('recruitment')},True
frontend/src/layouts/components/employers/Sidebar/DrawerContent.tsx,122,<IconButton,False
frontend/src/layouts/components/employers/Sidebar/DrawerContent.tsx,124,onClick={toggleCollapse},True
frontend/src/layouts/components/employers/Sidebar/EmployerMenu.tsx,56,onClick={() => handleExpand('candidates')},True
frontend/src/layouts/components/employers/Sidebar/EmployerMenu.tsx,81,onClick={() => handleExpand('interviews')},True
frontend/src/layouts/components/employers/Sidebar/EmployerMenu.tsx,112,onClick={() => handleExpand('account')},True
frontend/src/layouts/components/employers/Sidebar/EmployerMenu.tsx,139,onClick={() => handleExpand('hrm')},True
frontend/src/layouts/components/employers/Sidebar/MenuItem.tsx,119,onClick={handleClick},True
frontend/src/layouts/components/employers/Sidebar/MenuItem.tsx,252,onClick={handleCloseMenu},True
frontend/src/layouts/components/jobSeekers/TabBar/index.tsx,117,onClick={() => push(tab.path)},True
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,176,onClick={() => {}},True
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,195,onClick={() => {}},True
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,211,"<EmptyCard content=""Chưa có thông tin kinh nghiệm làm việc"" labelButton=""Thêm kinh nghiệm"" onClick={",True
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,218,"<EmptyCard content=""Chưa cập nhật quá trình học vấn"" labelButton=""Thêm học vấn"" onClick={() => {}} /",True
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,225,"<EmptyCard content=""Chưa bổ sung chứng chỉ chuyên môn"" labelButton=""Thêm chứng chỉ"" onClick={() => {",True
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,306,<Button,False
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,338,<Button,False
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,355,<Button,False
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,380,<Button,False
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,397,<Button,False
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,614,<Button,False
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,617,onClick={() => setIsExportModalOpen(true)},True
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,666,"<IconButton size=""small"" sx={{ color: '#2563EB' }}><EditOutlinedIcon fontSize=""small"" /></IconButton",False
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,667,"<IconButton size=""small"" sx={{ color: '#DC2626' }}><DeleteOutlineIcon fontSize=""small"" /></IconButto",False
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,680,"<IconButton size=""small"" sx={{ color: '#2563EB' }}><EditOutlinedIcon fontSize=""small"" /></IconButton",False
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,681,"<IconButton size=""small"" sx={{ color: '#DC2626' }}><DeleteOutlineIcon fontSize=""small"" /></IconButto",False
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,695,<Button,False
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,697,onClick={() => setErrorPreview('404')},True
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,702,<Button,False
frontend/src/views/adminPages/ComponentsDesignSystemPage.tsx,705,onClick={() => setErrorPreview('403')},True
frontend/src/views/adminPages/InterviewPreviewPage.tsx,122,"<Button variant=""contained"" onClick={onNext}",True
frontend/src/views/adminPages/InterviewPreviewPage.tsx,182,"<Button variant=""outlined"" onClick={onBack}",True
frontend/src/views/adminPages/InterviewPreviewPage.tsx,186,"<Button variant=""contained"" onClick={onNext}",True
frontend/src/views/adminPages/InterviewPreviewPage.tsx,255,<button,False
frontend/src/views/adminPages/InterviewPreviewPage.tsx,258,onClick={() => setChatOpen(false)},True
frontend/src/views/adminPages/InterviewPreviewPage.tsx,264,<button,False
frontend/src/views/adminPages/InterviewPreviewPage.tsx,267,onClick={onEnd},True
frontend/src/views/adminPages/InterviewPreviewPage.tsx,299,"<button type=""button"" aria-label={micOn ? t('pages.interviewPreview.aria.turnMicrophoneOff') : t('pa",True
frontend/src/views/adminPages/InterviewPreviewPage.tsx,304,"<button type=""button"" aria-label={camOn ? t('pages.interviewPreview.aria.turnCameraOff') : t('pages.",True
frontend/src/views/adminPages/InterviewPreviewPage.tsx,309,"<button type=""button"" aria-label={t('pages.interviewPreview.aria.shareScreen')} className=""flex size",False
frontend/src/views/adminPages/InterviewPreviewPage.tsx,312,"<button type=""button"" aria-label={chatOpen ? t('pages.interviewPreview.aria.closeChat') : t('pages.i",True
frontend/src/views/adminPages/InterviewPreviewPage.tsx,318,"<button type=""button"" onClick={onEnd}",True
frontend/src/views/adminPages/InterviewPreviewPage.tsx,360,"<button key={s.key} type=""button"" onClick={() => setStep(s.key)}",True
frontend/src/views/adminPages/InterviewPreviewPage.tsx,387,"<Button variant=""contained"" size=""small"" onClick={() => setStep('connected')}",True
frontend/src/views/adminPages/ArticlesPage/AdminArticleFormPage.tsx,287,<IconButton onClick={() => push('/admin/articles')} sx={{ bgcolor: 'action.hover' }}>,True
frontend/src/views/adminPages/ArticlesPage/AdminArticleFormPage.tsx,296,<Button,False
frontend/src/views/adminPages/ArticlesPage/AdminArticleFormPage.tsx,299,onClick={() => handleSave()},True
